,movieId,count
1916,5267,12
1917,1885,12
1918,3429,12
1919,2532,12
1920,233,12
1921,1916,12
1922,111743,12
1923,8370,12
1924,2672,12
1925,80219,12
1926,2360,12
1927,2798,12
1928,8373,12
1929,421,12
1930,34520,12
1931,3244,12
1932,1956,12
1933,900,12
1934,3998,12
1935,4005,12
1936,70293,12
1937,4029,12
1938,89470,12
1939,5505,12
1940,7569,12
1941,663,12
1942,45081,12
1943,5135,12
1944,2867,12
1945,125,12
1946,1178,12
1947,2952,12
1948,5577,12
1949,144,12
1950,99112,12
1951,6753,12
1952,2404,12
1953,1459,12
1954,80906,12
1955,490,12
1956,3274,12
1957,3270,12
1958,3564,12
1959,538,12
1960,2565,12
1961,4121,12
1962,41571,12
1963,427,12
1964,49649,12
1965,36708,12
1966,1672,12
1967,2926,11
1968,27808,11
1969,4487,11
1970,2122,11
1971,5294,11
1972,2346,11
1973,122906,11
1974,27815,11
1975,2822,11
1976,93363,11
1977,1131,11
1978,93326,11
1979,40732,11
1980,1194,11
1981,1483,11
1982,742,11
1983,65088,11
1984,2249,11
1985,7247,11
1986,55442,11
1987,76293,11
1988,46335,11
1989,1810,11
1990,91077,11
1991,55282,11
1992,2796,11
1993,6793,11
1994,6294,11
1995,3688,11
1996,7046,11
1997,1834,11
1998,994,11
1999,89774,11
2000,3359,11
2001,7324,11
2002,1295,11
2003,965,11
2004,48082,11
2005,107348,11
2006,104913,11
2007,110553,11
2008,52287,11
2009,1289,11
2010,87520,11
2011,2827,11
2012,489,11
2013,117590,11
2014,4642,11
2015,157,11
2016,59258,11
2017,3503,11
2018,3268,11
2019,3053,11
2020,801,11
2021,2153,11
2022,59387,11
2023,54004,11
2024,4036,11
2025,5265,11
2026,1480,11
2027,1950,11
2028,2414,11
2029,31433,11
2030,1379,11
2031,52435,11
2032,1615,11
2033,6662,11
2034,5128,11
2035,4386,11
2036,3783,11
2037,1963,11
2038,991,11
2039,3824,11
2040,71464,11
2041,30822,11
2042,2921,11
2043,709,11
2044,6242,11
2045,42011,11
2046,5608,11
2047,49274,11
2048,3784,11
2049,45501,11
2050,4326,11
2051,64983,11
2052,97225,11
2053,1735,11
2054,3741,11
2055,1189,11
2056,8623,11
2057,64716,11
2058,2135,11
2059,42723,11
2060,3261,11
2061,83349,11
2062,6535,11
2063,1041,11
2064,3831,11
2065,3189,11
2066,1474,11
2067,62374,11
2068,5812,11
2069,5049,11
2070,66203,11
2071,56941,11
2072,3262,11
2073,4340,11
2074,54190,11
2075,139644,11
2076,373,11
2077,1216,11
2078,137857,11
2079,3397,11
2080,28,11
2081,4149,11
2082,2622,11
2083,63876,11
2084,5693,11
2085,59725,11
2086,631,11
2087,37727,11
2088,3388,11
2089,86190,11
2090,1173,11
2091,2648,11
2092,3062,11
2093,1218,11
2094,159093,11
2095,4291,11
2096,4954,11
2097,3259,11
2098,4368,11
2099,3451,11
2100,104241,11
2101,89904,11
2102,381,11
2103,599,11
2104,2433,11
2105,1273,11
2106,694,11
2107,1342,11
2108,5650,11
2109,6482,11
2110,65261,11
2111,8965,11
2112,1078,11
2113,3035,11
2114,3004,11
2115,640,11
2116,44840,11
2117,1944,11
2118,48783,11
2119,5108,11
2120,48877,11
2121,258,10
2122,97,10
2123,58156,10
2124,1147,10
2125,4167,10
2126,1760,10
2127,2089,10
2128,47044,10
2129,2690,10
2130,1678,10
2131,174,10
2132,56251,10
2133,86644,10
2134,8947,10
2135,150548,10
2136,423,10
2137,3616,10
2138,5380,10
2139,79139,10
2140,5500,10
2141,40826,10
2142,92535,10
2143,4396,10
2144,5970,10
2145,1017,10
2146,91485,10
2147,169,10
2148,61250,10
2149,27846,10
2150,7154,10
2151,2380,10
2152,328,10
2153,7150,10
2154,8014,10
2155,2518,10
2156,3358,10
2157,81537,10
2158,78772,10
2159,120466,10
2160,3334,10
2161,3707,10
2162,2176,10
2163,37380,10
2164,2279,10
2165,55363,10
2166,6058,10
2167,135133,10
2168,605,10
2169,1541,10
2170,4787,10
2171,4333,10
2172,3742,10
2173,4799,10
2174,52458,10
2175,89,10
2176,51084,10
2177,322,10
2178,4255,10
2179,116897,10
2180,2296,10
2181,728,10
2182,3524,10
2183,84392,10
2184,6893,10
2185,65514,10
2186,6958,10
2187,4994,10
2188,2793,10
2189,2924,10
2190,94,10
2191,166643,10
2192,1873,10
2193,7137,10
2194,818,10
2195,5621,10
2196,6367,10
2197,5329,10
2198,78209,10
2199,2594,10
2200,3067,10
2201,4902,10
2202,3018,10
2203,166461,10
2204,3708,10
2205,71899,10
2206,2875,10
2207,6305,10
2208,2718,10
2209,2917,10
2210,1096,10
2211,2097,10
2212,2734,10
2213,96829,10
2214,4103,10
2215,91094,10
2216,32029,10
2217,1241,10
2218,711,10
2219,1290,10
2220,129354,10
2221,45668,10
2222,3019,10
2223,971,10
2224,2772,10
2225,67923,10
2226,62155,10
2227,55232,10
2228,2111,10
2229,55721,10
2230,2517,10
2231,2142,10
2232,68135,10
2233,31221,10
2234,57504,10
2235,195,10
2236,34338,10
2237,88785,10
2238,50794,10
2239,3484,10
2240,2361,10
2241,918,10
2242,464,10
2243,8977,10
2244,7263,10
2245,5296,10
2246,5220,10
2247,87430,10
2248,114935,10
2249,4228,10
2250,69784,10
2251,55768,10
2252,37830,10
2253,1185,10
2254,102481,10
2255,4322,10
2256,1969,10
2257,1927,10
2258,79134,10
2259,3676,10
2260,393,10
2261,134393,10
2262,79057,10
2263,2138,10
2264,55830,10
2265,68793,10
2266,4903,10
2267,2513,10
2268,1007,10
2269,112171,9
2270,2747,9
2271,437,9
2272,829,9
2273,63072,9
2274,3685,9
2275,67197,9
2276,3347,9
2277,2015,9
2278,3505,9
2279,2644,9
2280,45730,9
2281,74946,9
2282,5146,9
2283,4678,9
2284,4553,9
2285,1914,9
2286,93838,9
2287,6765,9
2288,4989,9
2289,66,9
2290,72407,9
2291,2524,9
2292,3040,9
2293,3095,9
2294,3022,9
2295,1268,9
2296,35957,9
2297,3844,9
2298,38886,9
2299,5784,9
2300,2373,9
2301,861,9
2302,5959,9
2303,7981,9
2304,688,9
2305,2558,9
2306,87529,9
2307,69640,9
2308,83613,9
2309,2320,9
2310,55267,9
2311,175303,9
2312,2408,9
2313,3983,9
2314,2183,9
2315,4280,9
2316,1300,9
2317,57528,9
2318,3444,9
2319,8507,9
2320,5955,9
2321,8666,9
2322,678,9
2323,95105,9
2324,42002,9
2325,2389,9
2326,133419,9
2327,6104,9
2328,3249,9
2329,43679,9
2330,53123,9
2331,52885,9
2332,2236,9
2333,809,9
2334,1012,9
2335,1238,9
2336,1390,9
2337,61248,9
2338,8132,9
2339,43936,9
2340,6890,9
2341,3155,9
2342,3515,9
2343,8866,9
2344,5047,9
2345,7158,9
2346,95720,9
2347,5293,9
2348,26614,9
2349,2262,9
2350,96110,9
2351,921,9
2352,446,9
2353,97923,9
2354,4427,9
2355,2806,9
2356,120799,9
2357,135861,9
2358,931,9
2359,89804,9
2360,3814,9
2361,50601,9
2362,7132,9
2363,5247,9
2364,517,9
2365,37857,9
2366,5363,9
2367,3196,9
2368,4732,9
2369,4519,9
2370,2531,9
2371,4880,9
2372,64620,9
2373,6617,9
2374,1734,9
2375,1009,9
2376,3250,9
2377,2456,9
2378,87485,9
2379,5093,9
2380,37731,9
2381,3918,9
2382,3754,9
2383,6214,9
2384,62956,9
2385,2941,9
2386,47122,9
2387,39444,9
2388,312,9
2389,6615,9
2390,1010,9
2391,2027,9
2392,3991,9
2393,2726,9
2394,86345,9
2395,46948,9
2396,5139,9
2397,2709,9
2398,8643,9
2399,49396,9
2400,2372,9
2401,160438,9
2402,2034,9
2403,33437,9
2404,7123,9
2405,2374,9
2406,2745,9
2407,101142,9
2408,4387,9
2409,6952,9
2410,36535,9
2411,1862,9
2412,5401,9
2413,2843,9
2414,71156,9
2415,111921,9
2416,6238,9
2417,6299,9
2418,3265,9
2419,205,9
2420,164909,9
2421,7285,9
2422,1280,9
2423,171763,9
2424,3071,9
2425,62336,9
2426,305,9
2427,2148,9
2428,33646,9
2429,5008,9
2430,4047,9
2431,4936,9
2432,3877,9
2433,93,9
2434,7669,9
2435,2860,9
2436,27,9
2437,74795,9
2438,674,9
2439,5540,9
2440,358,9
2441,79008,8
2442,6166,8
2443,804,8
2444,2919,8
2445,2048,8
2446,8937,8
2447,43871,8
2448,32598,8
2449,2401,8
2450,1701,8
2451,143385,8
2452,2861,8
2453,62081,8
2454,3208,8
2455,940,8
2456,3512,8
2457,2014,8
2458,1346,8
2459,1132,8
2460,5055,8
2461,2568,8
2462,57274,8
2463,2799,8
2464,544,8
2465,5524,8
2466,161131,8
2467,558,8
2468,140174,8
2469,4010,8
2470,2322,8
2471,70336,8
2472,7034,8
2473,2935,8
2474,149406,8
2475,6774,8
2476,3614,8
2477,3054,8
2478,7573,8
2479,2551,8
2480,39381,8
2481,1858,8
2482,3498,8
2483,1414,8
2484,95875,8
2485,1889,8
2486,7570,8
2487,102686,8
2488,3649,8
2489,710,8
2490,1939,8
2491,3152,8
2492,43,8
2493,407,8
2494,1966,8
2495,1005,8
2496,55280,8
2497,482,8
2498,2348,8
2499,27803,8
2500,4132,8
2501,160080,8
2502,5420,8
2503,71282,8
2504,3272,8
2505,3896,8
2506,57,8
2507,46322,8
2508,3675,8
2509,4155,8
2510,5323,8
2511,2155,8
2512,4508,8
2513,6266,8
2514,3959,8
2515,79224,8
2516,2668,8
2517,4719,8
2518,7802,8
2519,8966,8
2520,4437,8
2521,4052,8
2522,2759,8
2523,4866,8
2524,2112,8
2525,1425,8
2526,3385,8
2527,3201,8
2528,5478,8
2529,2392,8
2530,8973,8
2531,111617,8
2532,932,8
2533,3693,8
2534,4062,8
2535,3466,8
2536,3705,8
2537,44694,8
2538,2870,8
2539,30894,8
2540,2130,8
2541,2171,8
2542,50912,8
2543,56788,8
2544,101362,8
2545,5882,8
2546,13,8
2547,7169,8
2548,27731,8
2549,60766,8
2550,1461,8
2551,613,8
2552,416,8
2553,433,8
2554,68205,8
2555,4941,8
2556,177,8
2557,54736,8
2558,161582,8
2559,3204,8
2560,90647,8
2561,6731,8
2562,7256,8
2563,2443,8
2564,4857,8
2565,7255,8
2566,2473,8
2567,5309,8
2568,41573,8
2569,107141,8
2570,360,8
2571,1806,8
2572,5553,8
2573,78574,8
2574,2889,8
2575,2259,8
2576,82,8
2577,7366,8
2578,2344,8
2579,176101,8
2580,92420,8
2581,2445,8
2582,55908,8
2583,4914,8
2584,99117,8
2585,782,8
2586,667,8
2587,7155,8
2588,52952,8
2589,5009,8
2590,3061,8
2591,1658,8
2592,68659,8
2593,448,8
2594,180031,8
2595,2457,8
2596,2613,8
2597,131013,8
2598,67408,8
2599,6264,8
2600,99813,8
2601,6187,8
2602,80693,8
2603,93270,8
2604,5582,8
2605,56339,8
2606,51080,8
2607,289,8
2608,58299,8
2609,8645,8
2610,7007,8
2611,7076,8
2612,92,8
2613,2162,8
2614,1924,8
2615,6303,8
2616,4359,8
2617,7063,8
2618,2269,8
2619,48997,8
2620,4037,8
2621,163645,8
2622,5040,8
2623,59421,8
2624,89753,8
2625,2752,8
2626,2033,8
2627,146656,8
2628,74,8
2629,2560,8
2630,1279,8
2631,1011,8
2632,4899,8
2633,36525,8
2634,3549,8
2635,37382,8
2636,27788,8
2637,3943,8
2638,3200,8
2639,3727,8
2640,4090,8
2641,3706,8
2642,5900,8
2643,63062,8
2644,32019,8
2645,32296,8
2646,2022,8
2647,130520,8
2648,31420,8
2649,4133,8
2650,105213,8
2651,1707,8
2652,6707,8
2653,98491,8
2654,71838,8
2655,3566,8
2656,2458,8
2657,177593,8
2658,55261,8
2659,55995,8
2660,3950,8
2661,143859,8
2662,4587,8
2663,50442,8
2664,7161,8
2665,4477,8
2666,1232,8
2667,86298,8
2668,6006,8
2669,4349,8
2670,8,8
2671,5747,7
2672,86320,7
2673,41716,7
2674,4006,7
2675,2492,7
2676,48982,7
2677,33669,7
2678,2550,7
2679,40339,7
2680,5501,7
2681,39414,7
2682,1713,7
2683,3102,7
2684,90439,7
2685,2829,7
2686,7028,7
2687,4109,7
2688,255,7
2689,274,7
2690,378,7
2691,7013,7
2692,53468,7
2693,42725,7
2694,69436,7
2695,2469,7
2696,85,7
2697,8169,7
2698,32596,7
2699,4450,7
2700,4068,7
2701,7980,7
2702,2203,7
2703,1694,7
2704,6987,7
2705,1627,7
2706,1976,7
2707,1866,7
2708,34534,7
2709,2946,7
2710,3066,7
2711,63,7
2712,704,7
2713,5004,7
2714,32017,7
2715,1972,7
2716,2195,7
2717,170705,7
2718,2328,7
2719,158872,7
2720,1948,7
2721,8340,7
2722,3426,7
2723,229,7
2724,2879,7
2725,2316,7
2726,4380,7
2727,79357,7
2728,49822,7
2729,149354,7
2730,64622,7
2731,87,7
2732,2040,7
2733,106766,7
2734,5446,7
2735,2815,7
2736,85367,7
2737,945,7
2738,473,7
2739,27266,7
2740,1354,7
2741,33672,7
2742,71033,7
2743,901,7
2744,3521,7
2745,3629,7
2746,5312,7
2747,60937,7
2748,140715,7
2749,33495,7
2750,700,7
2751,2764,7
2752,96861,7
2753,1689,7
2754,2349,7
2755,5159,7
2756,1975,7
2757,134170,7
2758,325,7
2759,53129,7
2760,91104,7
2761,1855,7
2762,2132,7
2763,3684,7
2764,781,7
2765,6639,7
2766,110501,7
2767,2169,7
2768,3513,7
2769,133771,7
2770,167746,7
2771,7934,7
2772,43396,7
2773,3197,7
2774,1202,7
2775,2877,7
2776,7380,7
2777,106491,7
2778,1863,7
2779,3024,7
2780,122896,7
2781,3296,7
2782,7375,7
2783,4741,7
2784,82167,7
2785,1445,7
2786,80831,7
2787,906,7
2788,4654,7
2789,132046,7
2790,8808,7
2791,43836,7
2792,4713,7
2793,735,7
2794,51709,7
2795,2846,7
2796,4649,7
2797,159817,7
2798,7419,7
2799,6880,7
2800,7396,7
2801,86347,7
2802,81788,7
2803,3952,7
2804,69278,7
2805,3565,7
2806,108729,7
2807,86377,7
2808,40148,7
2809,5325,7
2810,45210,7
2811,110730,7
2812,3478,7
2813,56156,7
2814,3341,7
2815,82202,7
2816,85342,7
2817,943,7
2818,4225,7
2819,5568,7
2820,2500,7
2821,2202,7
2822,8633,7
2823,4056,7
2824,4,7
2825,126,7
2826,5504,7
2827,65682,7
2828,2354,7
2829,78637,7
2830,2730,7
2831,106642,7
2832,7701,7
2833,505,7
2834,662,7
2835,7036,7
2836,31225,7
2837,5094,7
2838,5316,7
2839,8814,7
2840,8880,7
2841,6645,7
2842,450,7
2843,1951,7
2844,438,7
2845,58162,7
2846,4889,7
2847,99149,7
2848,426,7
2849,4159,7
2850,4951,7
2851,135436,7
2852,79428,7
2853,95558,7
2854,1840,7
2855,74530,7
2856,1446,7
2857,58154,7
2858,82169,7
2859,436,7
2860,6881,7
2861,1286,7
2862,2351,7
2863,3099,7
2864,2859,7
2865,4744,7
2866,522,7
2867,2390,7
2868,2906,7
2869,8042,7
2870,3036,7
2871,3394,7
2872,3134,7
2873,1646,7
2874,74545,7
2875,7381,7
2876,6250,7
2877,1056,7
2878,2121,7
2879,72,7
2880,2381,7
2881,36527,7
2882,64497,7
2883,39715,7
2884,7139,7
2885,3387,7
2886,2240,7
2887,42,7
2888,2025,7
2889,61160,7
2890,1432,7
2891,2750,7
2892,5106,7
2893,34323,7
2894,98124,7
2895,52319,7
2896,168248,7
2897,1184,7
2898,71254,7
2899,1681,7
2900,5292,7
2901,6868,7
2902,64575,7
2903,80363,7
2904,65802,7
2905,5530,7
2906,3365,7
2907,8860,7
2908,97836,7
2909,65216,7
2910,5573,7
2911,2159,7
2912,2936,7
2913,47644,7
2914,4681,7
2915,6380,7
2916,48322,7
2917,5508,7
2918,3873,7
2919,6721,7
2920,5572,7
2921,6290,7
2922,2729,7
2923,6932,7
2924,62644,7
2925,5364,7
2926,6763,7
2927,2907,7
2928,5303,7
2929,3811,7
2930,81782,7
2931,53460,7
2932,1542,7
2933,103688,7
2934,72733,7
2935,6996,7
2936,1971,7
2937,6001,7
2938,5803,7
2939,3308,7
2940,3068,7
2941,6484,7
2942,848,7
2943,102716,7
2944,47999,7
2945,54256,7
2946,950,7
2947,6213,7
2948,103384,7
2949,166534,6
2950,2748,6
2951,135137,6
2952,3422,6
2953,3392,6
2954,27317,6
2955,1365,6
2956,56801,6
2957,50685,6
2958,938,6
2959,1593,6
2960,851,6
2961,43560,6
2962,2208,6
2963,4203,6
2964,1594,6
2965,6591,6
2966,5792,6
2967,127198,6
2968,48142,6
2969,2151,6
2970,8908,6
2971,64231,6
2972,3915,6
2973,80860,6
2974,73268,6
2975,833,6
2976,5379,6
2977,88812,6
2978,2880,6
2979,1226,6
2980,149352,6
2981,3412,6
2982,3177,6
2983,3029,6
2984,2956,6
2985,828,6
2986,3788,6
2987,8531,6
2988,48520,6
2989,162350,6
2990,5479,6
2991,2553,6
2992,5339,6
2993,217,6
2994,71579,6
2995,85780,6
2996,6536,6
2997,3985,6
2998,3041,6
2999,85774,6
3000,1177,6
3001,4452,6
3002,4498,6
3003,3841,6
3004,2184,6
3005,8493,6
3006,1018,6
3007,166635,6
3008,51939,6
3009,569,6
3010,6820,6
3011,1977,6
3012,94478,6
3013,64034,6
3014,3550,6
3015,6338,6
3016,4233,6
3017,171,6
3018,444,6
3019,44788,6
3020,44397,6
3021,5585,6
3022,1255,6
3023,162606,6
3024,3993,6
3025,459,6
3026,250,6
3027,8254,6
3028,1082,6
3029,4158,6
3030,33145,6
3031,472,6
3032,1191,6
3033,68952,6
3034,80166,6
3035,45726,6
3036,66297,6
3037,157699,6
3038,2976,6
3039,3404,6
3040,3494,6
3041,64030,6
3042,2940,6
3043,119155,6
3044,7460,6
3045,85881,6
3046,8207,6
3047,7319,6
3048,2506,6
3049,4754,6
3050,108156,6
3051,936,6
3052,3238,6
3053,52241,6
3054,49932,6
3055,3770,6
3056,84601,6
3057,3032,6
3058,1190,6
3059,46974,6
3060,2504,6
3061,1083,6
3062,27821,6
3063,1683,6
3064,2042,6
3065,126548,6
3066,1126,6
3067,5452,6
3068,91128,6
3069,275,6
3070,160563,6
3071,2282,6
3072,81784,6
3073,103339,6
3074,3090,6
3075,136598,6
3076,6619,6
3077,8879,6
3078,61,6
3079,2432,6
3080,3835,6
3081,6664,6
3082,7234,6
3083,89087,6
3084,6974,6
3085,7376,6
3086,5048,6
3087,8869,6
3088,58103,6
3089,2315,6
3090,501,6
3091,91976,6
3092,5016,6
3093,7235,6
3094,42004,6
3095,2971,6
3096,27741,6
3097,95207,6
3098,3063,6
3099,95088,6
3100,122898,6
3101,100383,6
3102,886,6
3103,3594,6
3104,6322,6
3105,117895,6
3106,4211,6
3107,2787,6
3108,75985,6
3109,1024,6
3110,4616,6
3111,2357,6
3112,3519,6
3113,3266,6
3114,4844,6
3115,5319,6
3116,7064,6
3117,160980,6
3118,7624,6
3119,1389,6
3120,69306,6
3121,3987,6
3122,3469,6
3123,27772,6
3124,346,6
3125,4564,6
3126,96728,6
3127,33085,6
3128,44004,6
3129,6669,6
3130,429,6
3131,31427,6
3132,32011,6
3133,40581,6
3134,1361,6
3135,140711,6
3136,179401,6
3137,5039,6
3138,3511,6
3139,81156,6
3140,27721,6
3141,7101,6
3142,3007,6
3143,103372,6
3144,7001,6
3145,34332,6
3146,90249,6
3147,1334,6
3148,90522,6
3149,3925,6
3150,942,6
3151,2430,6
3152,62113,6
3153,1797,6
3154,4774,6
3155,2676,6
3156,55872,6
3157,1809,6
3158,116799,6
3159,5942,6
3160,2261,6
3161,612,6
3162,5421,6
3163,4812,6
3164,2548,6
3165,7164,6
3166,132,6
3167,4210,6
3168,108928,6
3169,347,6
3170,548,6
3171,155,6
3172,191,6
3173,4102,6
3174,2036,6
3175,7379,6
3176,108945,6
3177,86293,6
3178,4978,6
3179,1821,6
3180,4676,6
3181,162578,6
3182,2549,6
3183,3079,6
3184,3889,6
3185,7757,6
3186,122890,6
3187,1454,6
3188,213,6
3189,414,6
3190,130490,6
3191,1931,6
3192,136562,6
3193,130634,6
3194,96811,6
3195,4205,6
3196,2497,6
3197,1995,6
3198,4748,6
3199,142448,6
3200,4178,6
3201,1949,6
3202,948,6
3203,77866,6
3204,949,6
3205,4546,6
3206,44193,6
3207,2092,6
3208,4215,6
3209,51834,6
3210,2579,6
3211,556,6
3212,69069,6
3213,6212,6
3214,37720,6
3215,2418,6
3216,78893,6
3217,4815,6
3218,75805,6
3219,2239,6
3220,3799,6
3221,94780,6
3222,8154,6
3223,2574,6
3224,7327,6
3225,1004,6
3226,4248,6
3227,45440,6
3228,45732,6
3229,79242,6
3230,3955,6
3231,2436,6
3232,2306,6
3233,45028,6
3234,60161,6
3235,330,6
3236,45221,6
3237,6461,6
3238,139642,6
3239,627,6
3240,100498,6
3241,3181,6
3242,5941,6
3243,101112,6
3244,3766,6
3245,2099,6
3246,1875,6
3247,611,6
3248,354,6
3249,127202,6
3250,8614,6
3251,26133,6
3252,82852,6
3253,95543,6
3254,79185,6
3255,82854,6
3256,6062,6
3257,1964,6
3258,33164,6
3259,33154,6
3260,8968,6
3261,2093,6
3262,47640,6
3263,56715,6
3264,71520,6
3265,87192,6
3266,110771,6
3267,3927,6
3268,64,5
3269,103810,5
3270,54648,5
3271,6663,5
3272,2429,5
3273,26084,5
3274,104218,5
3275,3553,5
3276,39449,5
3277,4821,5
3278,39435,5
3279,1442,5
3280,6686,5
3281,2377,5
3282,4234,5
3283,580,5
3284,75,5
3285,71106,5
3286,3723,5
3287,7649,5
3288,138210,5
3289,656,5
3290,85401,5
3291,67997,5
3292,2961,5
3293,3425,5
3294,8604,5
3295,3726,5
3296,55814,5
3297,62250,5
3298,8796,5
3299,3525,5
3300,3538,5
3301,120635,5
3302,168418,5
3303,112818,5
3304,8607,5
3305,6975,5
3306,91323,5
3307,3401,5
3308,8372,5
3309,4021,5
3310,5450,5
3311,104243,5
3312,4990,5
3313,1264,5
3314,3251,5
3315,27839,5
3316,6460,5
3317,4231,5
3318,4030,5
3319,96417,5
3320,6624,5
3321,26680,5
3322,1983,5
3323,68,5
3324,93721,5
3325,41863,5
3326,98585,5
3327,26729,5
3328,3169,5
3329,63853,5
3330,92938,5
3331,44828,5
3332,60037,5
3333,5298,5
3334,2263,5
3335,6811,5
3336,469,5
3337,6791,5
3338,90600,5
3339,1919,5
3340,4867,5
3341,7027,5
3342,3286,5
3343,8827,5
3344,4267,5
3345,340,5
3346,3840,5
3347,187595,5
3348,270,5
3349,118900,5
3350,1128,5
3351,4372,5
3352,2866,5
3353,27822,5
3354,27020,5
3355,7845,5
3356,4464,5
3357,3506,5
3358,4304,5
3359,5796,5
3360,47423,5
3361,7700,5
3362,891,5
3363,3153,5
3364,27592,5
3365,4921,5
3366,2736,5
3367,100163,5
3368,77800,5
3369,2810,5
3370,71379,5
3371,83803,5
3372,7115,5
3373,7008,5
3374,73319,5
3375,65685,5
3376,4915,5
3377,103235,5
3378,5874,5
3379,1395,5
3380,1755,5
3381,180985,5
3382,5909,5
3383,44709,5
3384,95858,5
3385,158966,5
3386,42632,5
3387,4814,5
3388,5107,5
3389,79553,5
3390,1703,5
3391,73023,5
3392,33158,5
3393,4104,5
3394,73323,5
3395,3632,5
3396,1187,5
3397,42718,5
3398,3130,5
3399,1363,5
3400,66785,5
3401,881,5
3402,42728,5
3403,7320,5
3404,45662,5
3405,43921,5
3406,2618,5
3407,2163,5
3408,4406,5
3409,68073,5
3410,54281,5
3411,42418,5
3412,2170,5
3413,8266,5
3414,3682,5
3415,3724,5
3416,4383,5
3417,175569,5
3418,2077,5
3419,453,5
3420,2106,5
3421,102033,5
3422,1192,5
3423,86781,5
3424,2290,5
3425,7117,5
3426,27912,5
3427,242,5
3428,5666,5
3429,5027,5
3430,4465,5
3431,74868,5
3432,5081,5
3433,66371,5
3434,26242,5
3435,458,5
3436,6832,5
3437,1993,5
3438,1468,5
3439,140928,5
3440,71518,5
3441,1762,5
3442,1043,5
3443,32898,5
3444,78039,5
3445,5665,5
3446,33903,5
3447,6370,5
3448,116,5
3449,112788,5
3450,39400,5
3451,4275,5
3452,3221,5
3453,60514,5
3454,6014,5
3455,171011,5
3456,2073,5
3457,6724,5
3458,2266,5
3459,102,5
3460,113453,5
3461,72605,5
3462,6985,5
3463,128520,5
3464,66509,5
3465,51931,5
3466,31364,5
3467,813,5
3468,45928,5
3469,3342,5
3470,5876,5
3471,64285,5
3472,2732,5
3473,6702,5
3474,343,5
3475,4591,5
3476,8253,5
3477,59126,5
3478,91974,5
3479,2883,5
3480,43904,5
3481,27156,5
3482,26258,5
3483,169984,5
3484,3038,5
3485,26903,5
3486,4265,5
3487,6810,5
3488,2252,5
3489,5480,5
3490,156609,5
3491,2084,5
3492,26152,5
3493,422,5
3494,2188,5
3495,86504,5
3496,87483,5
3497,1611,5
3498,51575,5
3499,60487,5
3500,1050,5
3501,302,5
3502,2287,5
3503,3470,5
3504,9010,5
3505,8870,5
3506,5080,5
3507,2570,5
3508,1014,5
3509,3115,5
3510,37739,5
3511,3327,5
3512,1130,5
3513,26131,5
3514,973,5
3515,697,5
3516,117881,5
3517,1633,5
3518,990,5
3519,161634,5
3520,2888,5
3521,7983,5
3522,1016,5
3523,1399,5
3524,5632,5
3525,3992,5
3526,2937,5
3527,6794,5
3528,4526,5
3529,3864,5
3530,1783,5
3531,94953,5
3532,71135,5
3533,183897,5
3534,2206,5
3535,4086,5
3536,2275,5
3537,4334,5
3538,3672,5
3539,49824,5
3540,2070,5
3541,2017,5
3542,56921,5
3543,6666,5
3544,165549,5
3545,3946,5
3546,5993,5
3547,3690,5
3548,1643,5
3549,4474,5
3550,70599,5
3551,2654,5
3552,3871,5
3553,2922,5
3554,3858,5
3555,2498,5
3556,34334,5
3557,1034,5
3558,47950,5
3559,58105,5
3560,32291,5
3561,3501,5
3562,5434,5
3563,71,5
3564,259,5
3565,78349,5
3566,7044,5
3567,334,5
3568,95449,5
3569,8157,5
3570,619,5
3571,3599,5
3572,6538,5
3573,2303,5
3574,5570,5
3575,8387,5
3576,190,5
3577,2925,5
3578,4241,5
3579,4220,5
3580,4846,5
3581,4544,5
3582,3529,5
3583,1554,5
3584,4735,5
3585,1667,5
3586,34542,5
3587,6025,5
3588,5804,5
3589,6887,5
3590,5092,5
3591,2769,5
3592,122902,5
3593,55577,5
3594,101525,5
3595,4509,5
3596,3182,5
3597,1785,5
3598,3528,5
3599,85056,5
3600,2670,5
3601,117851,5
3602,3548,5
3603,118997,5
3604,2382,5
3605,90890,5
3606,3045,5
3607,1487,5
3608,6777,5
3609,3310,5
3610,3764,5
3611,390,5
3612,6301,5
3613,74532,5
3614,65130,5
3615,8128,5
3616,61236,5
3617,1582,5
3618,2491,5
3619,550,5
3620,113378,5
3621,1306,5
3622,101025,5
3623,7698,5
3624,7018,5
3625,1006,5
3626,6951,5
3627,5628,5
3628,725,5
3629,91653,5
3630,3545,5
3631,2356,5
3632,4356,5
3633,3557,5
3634,56805,5
3635,1366,5
3636,73266,5
3637,6713,5
3638,40414,5
3639,4971,5
3640,1973,5
3641,93272,5
3642,4900,5
3643,110127,5
3644,128620,5
3645,5548,5
3646,69134,5
3647,81417,5
3648,1498,5
3649,5451,5
3650,2786,4
3651,65642,4
3652,7894,4
3653,2149,4
3654,2383,4
3655,40723,4
3656,67295,4
3657,2789,4
3658,3774,4
3659,577,4
3660,187541,4
3661,5438,4
3662,3031,4
3663,117533,4
3664,142997,4
3665,6308,4
3666,1727,4
3667,4738,4
3668,639,4
3669,7228,4
3670,88356,4
3671,4605,4
3672,3111,4
3673,47382,4
3674,5246,4
3675,2967,4
3676,95307,4
3677,74154,4
3678,1942,4
3679,1992,4
3680,147384,4
3681,5522,4
3682,5951,4
3683,2807,4
3684,271,4
3685,5415,4
3686,85131,4
